,direct_radiation (W/m²),diffuse_radiation (W/m²),Hora,Data,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),Injecao na rede (kWh)_code,temp,humidity,wind_speed,rain_1h,clouds_all
10133,0.0,0.0,5,2022-11-25,0.0,0.254,0.0,0,10.6,96,1.05,0.0,38
10134,0.0,0.0,6,2022-11-25,0.0,0.258,0.0,0,10.13,96,1.06,0.0,59
10135,0.0,0.0,7,2022-11-25,0.0,1.049,0.0,0,9.62,96,1.03,0.0,59
10136,1.0,3.0,8,2022-11-25,0.292,0.0,0.04,0,9.6,96,0.93,0.0,53
10137,30.0,48.0,9,2022-11-25,0.145,0.0,0.148,0,10.98,96,1.42,0.0,32
10138,62.0,116.0,10,2022-11-25,0.082,0.0,0.242,0,11.81,96,1.71,0.0,9
10139,214.0,109.0,11,2022-11-25,0.003,0.0,0.332,3,12.7,94,2.86,0.0,0
10140,335.0,91.0,12,2022-11-25,0.0,0.0,0.343,3,14.08,79,3.17,0.0,6
10141,391.0,72.0,13,2022-11-25,0.522,0.0,0.569,2,14.68,69,2.86,0.0,35
10142,358.0,70.0,14,2022-11-25,0.0,0.0,0.344,2,15.2,65,2.68,0.0,86
10143,263.0,71.0,15,2022-11-25,0.086,0.0,0.2,1,15.75,63,2.05,0.0,86
10144,127.0,68.0,16,2022-11-25,0.283,0.0,0.046,0,15.22,65,0.47,0.0,98
10145,27.0,30.0,17,2022-11-25,0.428,0.0,0.0,0,14.59,67,0.72,0.0,100
10146,0.0,0.0,18,2022-11-25,0.557,0.0,0.0,0,13.25,70,0.32,0.0,99
10147,0.0,0.0,19,2022-11-25,0.502,0.0,0.0,0,11.12,82,0.82,0.0,97
10148,0.0,0.0,20,2022-11-25,0.325,0.0,0.0,0,11.02,93,0.88,0.0,96
10149,0.0,0.0,21,2022-11-25,0.337,0.0,0.0,0,11.73,75,1.36,0.0,86
10150,0.0,0.0,22,2022-11-25,0.0,0.661,0.0,0,11.64,78,1.72,0.0,93
10151,0.0,0.0,23,2022-11-25,0.0,0.498,0.0,0,10.77,92,1.68,0.0,100
10152,0.0,0.0,0,2022-11-26,0.0,0.494,0.0,0,11.15,73,2.02,0.0,99
10153,0.0,0.0,1,2022-11-26,0.0,0.508,0.0,0,11.24,72,2.31,0.0,95
10154,0.0,0.0,2,2022-11-26,0.0,0.485,0.0,0,10.96,73,2.3,0.0,99
10155,0.0,0.0,3,2022-11-26,0.0,0.295,0.0,0,10.69,74,2.53,0.0,98
10156,0.0,0.0,4,2022-11-26,0.0,0.27,0.0,0,10.35,90,2.61,0.0,98
10157,0.0,0.0,5,2022-11-26,0.0,0.263,0.0,0,9.49,90,2.64,0.0,98
10158,0.0,0.0,6,2022-11-26,0.0,0.275,0.0,0,9.49,88,2.76,0.0,98
10159,0.0,0.0,7,2022-11-26,0.0,0.277,0.002,0,9.49,87,2.87,0.0,27
10160,2.0,3.0,8,2022-11-26,0.063,0.0,0.211,1,10.65,69,2.95,0.0,94
10161,59.0,39.0,9,2022-11-26,0.0,0.0,0.284,3,11.69,66,3.36,0.0,97
10162,166.0,71.0,10,2022-11-26,0.0,0.0,0.275,3,12.91,63,3.22,0.0,99
10163,270.0,86.0,11,2022-11-26,0.532,0.0,0.427,3,14.55,59,2.67,0.0,97
10164,323.0,103.0,12,2022-11-26,0.391,0.0,0.565,2,15.18,65,2.22,0.0,98
10165,150.0,198.0,13,2022-11-26,0.0,0.0,0.411,3,17.34,61,1.88,0.0,73
10166,271.0,113.0,14,2022-11-26,0.177,0.0,0.475,2,17.19,58,1.65,0.0,29
10167,259.0,68.0,15,2022-11-26,0.197,0.0,0.308,1,16.76,63,1.6,0.0,24
10168,104.0,75.0,16,2022-11-26,0.604,0.0,0.015,0,16.72,61,1.14,0.0,30
10169,23.0,28.0,17,2022-11-26,0.353,0.0,0.0,0,13.32,71,1.58,0.0,62
10170,0.0,0.0,18,2022-11-26,0.394,0.0,0.0,0,11.59,74,1.29,0.0,90
10171,0.0,0.0,19,2022-11-26,0.409,0.0,0.0,0,13.36,77,1.63,0.0,89
10172,0.0,0.0,20,2022-11-26,0.883,0.0,0.0,0,12.83,79,1.96,0.0,80
10173,0.0,0.0,21,2022-11-26,0.619,0.0,0.0,0,12.72,77,1.71,0.0,89
10174,0.0,0.0,22,2022-11-26,0.0,0.556,0.0,0,11.65,79,2.07,0.0,88
10175,0.0,0.0,23,2022-11-26,0.0,0.47,0.0,0,10.61,85,2.12,0.0,87
10176,0.0,0.0,0,2022-11-27,0.0,0.457,0.0,0,11.61,73,2.06,0.0,85
10177,0.0,0.0,1,2022-11-27,0.0,0.366,0.0,0,9.3,89,2.09,0.0,75
10178,0.0,0.0,2,2022-11-27,0.0,0.279,0.0,0,11.73,75,2.04,0.0,85
10179,0.0,0.0,3,2022-11-27,0.0,0.271,0.0,0,10.65,76,2.06,0.0,83
10180,0.0,0.0,4,2022-11-27,0.0,0.256,0.0,0,10.62,76,2.12,0.0,98
10181,0.0,0.0,5,2022-11-27,0.0,0.268,0.0,0,9.58,81,2.01,0.0,94
10182,0.0,0.0,6,2022-11-27,0.0,1.162,0.0,0,10.41,78,1.95,0.0,98
10183,0.0,0.0,7,2022-11-27,0.0,0.297,0.0,0,11.75,73,1.93,0.0,99
10184,0.0,4.0,8,2022-11-27,0.293,0.0,0.037,0,10.0,91,2.06,0.0,97
10185,23.0,51.0,9,2022-11-27,0.462,0.0,0.06,0,13.43,67,2.99,0.0,98
10186,42.0,76.0,10,2022-11-27,0.262,0.0,0.012,0,12.9,78,3.76,0.26,100
10187,0.0,31.0,11,2022-11-27,0.233,0.0,0.04,0,11.27,90,3.51,0.94,100
10188,0.0,27.0,12,2022-11-27,0.215,0.0,0.06,0,10.73,93,2.67,2.69,100
10189,0.0,44.0,13,2022-11-27,0.202,0.0,0.075,0,11.3,94,1.95,3.43,100
10190,0.0,96.0,14,2022-11-27,0.601,0.0,0.067,0,11.32,94,2.3,1.63,93
10191,55.0,72.0,15,2022-11-27,0.709,0.0,0.01,0,11.92,95,2.41,0.74,100
10192,12.0,40.0,16,2022-11-27,0.354,0.0,0.003,0,12.44,95,3.26,0.54,91
10193,0.0,6.0,17,2022-11-27,0.623,0.0,0.0,0,12.43,95,4.0,0.39,93
10194,0.0,0.0,18,2022-11-27,1.437,0.0,0.0,0,11.9,94,4.52,0.0,56
10195,0.0,0.0,19,2022-11-27,1.264,0.0,0.0,0,11.32,94,3.82,0.0,36
10196,0.0,0.0,20,2022-11-27,0.584,0.0,0.0,0,11.3,94,2.9,0.18,43
10197,0.0,0.0,21,2022-11-27,0.479,0.0,0.0,0,10.68,93,2.09,0.0,33
10198,0.0,0.0,22,2022-11-27,0.0,0.487,0.0,0,10.12,92,1.57,0.0,33
10199,0.0,0.0,23,2022-11-27,0.0,0.425,0.0,0,10.09,93,1.51,0.0,33
10200,0.0,0.0,0,2022-11-28,0.0,0.307,0.0,0,9.5,93,1.06,0.0,19
10201,0.0,0.0,1,2022-11-28,0.0,0.374,0.0,0,9.54,92,1.41,0.0,21
10202,0.0,0.0,2,2022-11-28,0.0,0.3,0.0,0,8.98,93,1.41,0.0,60
10203,0.0,0.0,3,2022-11-28,0.0,0.284,0.0,0,9.0,94,1.11,0.0,68
10204,0.0,0.0,4,2022-11-28,0.0,0.273,0.0,0,8.93,94,1.06,0.0,78
10205,0.0,0.0,5,2022-11-28,0.0,0.289,0.0,0,9.0,94,0.94,0.0,73
10206,0.0,0.0,6,2022-11-28,0.0,0.295,0.0,0,7.93,94,0.94,0.0,92
10207,0.0,0.0,7,2022-11-28,0.0,1.094,0.0,0,8.44,95,0.97,0.0,90
10208,0.0,2.0,8,2022-11-28,0.473,0.0,0.101,1,8.44,95,0.88,0.0,89
10209,24.0,39.0,9,2022-11-28,0.027,0.0,0.25,1,9.55,95,0.8,0.0,86
10210,76.0,86.0,10,2022-11-28,0.544,0.0,0.203,2,11.23,95,0.17,0.0,58
10211,142.0,112.0,11,2022-11-28,0.0,0.0,0.277,3,11.18,94,1.28,0.0,50
10212,241.0,115.0,12,2022-11-28,0.007,0.0,0.265,2,12.33,89,2.68,0.0,38
10213,239.0,94.0,13,2022-11-28,0.071,0.0,0.216,2,12.95,86,3.49,0.0,65
10214,183.0,99.0,14,2022-11-28,0.099,0.0,0.182,2,12.97,87,3.41,0.0,70
10215,95.0,106.0,15,2022-11-28,0.14,0.0,0.151,1,12.49,87,3.18,0.0,60
10216,69.0,60.0,16,2022-11-28,0.257,0.0,0.021,0,12.44,86,1.95,0.0,58
10217,20.0,24.0,17,2022-11-28,0.346,0.0,0.0,0,11.82,87,1.77,0.0,49
10218,0.0,0.0,18,2022-11-28,2.014,0.0,0.0,0,11.74,88,1.86,0.0,48
10219,0.0,0.0,19,2022-11-28,0.887,0.0,0.0,0,10.91,90,1.67,0.0,46
10220,0.0,0.0,20,2022-11-28,0.569,0.0,0.0,0,10.5,91,1.61,0.0,52
10221,0.0,0.0,21,2022-11-28,0.686,0.0,0.0,0,9.99,92,1.11,0.0,86
10222,0.0,0.0,22,2022-11-28,0.0,0.501,0.0,0,9.56,92,1.19,0.0,84
10223,0.0,0.0,23,2022-11-28,0.0,0.51,0.0,0,10.0,92,1.04,0.0,54
10224,0.0,0.0,0,2022-11-29,0.0,0.536,0.0,0,8.52,86,0.77,0.0,57
10225,0.0,0.0,1,2022-11-29,0.0,0.542,0.0,0,9.42,93,0.57,0.0,51
10226,0.0,0.0,2,2022-11-29,0.0,0.317,0.0,0,8.99,93,0.85,0.0,44
10227,0.0,0.0,3,2022-11-29,0.0,0.28,0.0,0,8.9,94,1.02,0.0,43
10228,0.0,0.0,4,2022-11-29,0.0,0.271,0.0,0,8.38,94,1.15,0.0,94
10229,0.0,0.0,5,2022-11-29,0.0,0.277,0.0,0,8.33,94,1.27,0.0,98
10230,0.0,0.0,6,2022-11-29,0.0,0.33,0.0,0,8.31,94,1.37,0.0,99
10231,0.0,0.0,7,2022-11-29,0.0,0.837,0.0,0,7.81,94,1.82,0.0,100
10232,0.0,3.0,8,2022-11-29,0.309,0.0,0.063,0,7.81,92,1.96,0.0,100
10233,16.0,50.0,9,2022-11-29,0.156,0.0,0.121,0,8.93,91,1.89,0.0,100
10234,90.0,98.0,10,2022-11-29,0.062,0.0,0.251,1,9.55,91,1.59,0.0,99
10235,99.0,161.0,11,2022-11-29,0.0,0.0,0.282,2,11.23,91,1.23,0.0,99
10236,125.0,188.0,12,2022-11-29,0.0,0.0,0.267,3,12.39,85,0.79,0.0,100
10237,133.0,186.0,13,2022-11-29,0.021,0.0,0.383,2,13.53,75,0.53,0.0,100
10238,77.0,188.0,14,2022-11-29,0.0,0.0,0.275,2,13.4,75,0.5,0.0,98
10239,56.0,143.0,15,2022-11-29,0.016,0.0,0.247,1,13.48,76,0.72,0.0,99
10240,17.0,74.0,16,2022-11-29,0.258,0.0,0.03,0,13.46,77,0.61,0.0,95
10241,7.0,26.0,17,2022-11-29,0.3,0.0,0.0,0,11.83,83,1.21,0.0,93
10242,0.0,0.0,18,2022-11-29,0.687,0.0,0.0,0,11.73,83,1.02,0.0,97
10243,0.0,0.0,19,2022-11-29,0.564,0.0,0.0,0,11.17,86,0.67,0.0,40
10244,0.0,0.0,20,2022-11-29,0.515,0.0,0.0,0,10.33,89,0.92,0.0,18
10245,0.0,0.0,21,2022-11-29,0.62,0.0,0.0,0,9.85,90,1.1,0.0,29
10246,0.0,0.0,22,2022-11-29,0.0,0.519,0.0,0,10.02,88,1.92,0.0,35
10247,0.0,0.0,23,2022-11-29,0.0,0.56,0.0,0,9.51,90,1.66,0.0,52
10248,0.0,0.0,0,2022-11-30,0.0,0.519,0.0,0,9.48,91,1.66,0.0,57
10249,0.0,0.0,1,2022-11-30,0.0,0.39,0.0,0,9.99,87,1.96,0.15,67
10250,0.0,0.0,2,2022-11-30,0.0,0.281,0.0,0,9.74,87,2.24,0.16,74
10251,0.0,0.0,3,2022-11-30,0.0,0.321,0.0,0,10.49,85,2.7,0.8,80
10252,0.0,0.0,4,2022-11-30,0.0,0.27,0.0,0,10.01,84,2.57,0.91,95
10253,0.0,0.0,5,2022-11-30,0.0,0.316,0.0,0,10.49,83,2.4,0.53,97
10254,0.0,0.0,6,2022-11-30,0.0,0.615,0.0,0,10.01,84,2.92,0.16,100
10255,0.0,0.0,7,2022-11-30,0.0,1.329,0.0,0,9.5,88,3.1,0.25,100
10256,0.0,1.0,8,2022-11-30,1.277,0.0,0.008,0,9.45,91,3.37,0.2,100
10257,0.0,19.0,9,2022-11-30,0.376,0.0,0.046,0,9.51,94,3.65,0.86,100
10258,1.0,47.0,10,2022-11-30,0.217,0.0,0.083,0,9.07,94,4.14,0.43,100
10259,0.0,43.0,11,2022-11-30,0.2,0.0,0.044,0,9.57,94,3.95,0.57,99
10260,0.0,27.0,12,2022-11-30,0.215,0.0,0.051,0,10.07,93,3.46,1.09,100
10261,0.0,35.0,13,2022-11-30,0.233,0.0,0.069,0,10.15,94,3.4,1.68,100
10262,0.0,50.0,14,2022-11-30,0.232,0.0,0.045,0,10.14,94,3.23,1.82,100
10263,2.0,64.0,15,2022-11-30,0.286,0.0,0.0,0,10.17,94,3.25,1.49,100
10264,0.0,49.0,16,2022-11-30,0.266,0.0,0.0,0,9.64,93,3.19,0.8,100
10265,0.0,9.0,17,2022-11-30,0.294,0.0,0.0,0,9.64,93,3.0,0.47,100
10266,0.0,0.0,18,2022-11-30,0.508,0.0,0.0,0,9.63,93,3.06,0.17,100
10267,0.0,0.0,19,2022-11-30,1.186,0.0,0.0,0,10.14,90,3.07,0.0,100
10268,0.0,0.0,20,2022-11-30,0.806,0.0,0.0,0,10.64,86,2.84,0.0,99
10269,0.0,0.0,21,2022-11-30,0.971,0.0,0.0,0,10.69,85,2.58,0.0,98
10270,0.0,0.0,22,2022-11-30,0.0,0.876,0.0,0,10.64,85,2.59,0.0,99
10271,0.0,0.0,23,2022-11-30,0.0,0.463,0.0,0,10.68,85,2.36,0.0,99
10272,0.0,0.0,0,2022-12-01,0.0,0.422,0.0,0,10.68,84,2.06,0.0,90
10273,0.0,0.0,1,2022-12-01,0.0,0.47,0.0,0,10.61,83,2.02,0.0,65
10274,0.0,0.0,2,2022-12-01,0.0,0.269,0.0,0,9.24,89,2.56,0.0,51
10275,0.0,0.0,3,2022-12-01,0.0,0.3,0.0,0,9.24,89,2.58,0.0,16
10276,0.0,0.0,4,2022-12-01,0.0,0.314,0.0,0,9.08,90,2.49,0.0,2
10277,0.0,0.0,5,2022-12-01,0.0,0.291,0.0,0,9.08,91,2.25,0.0,3
10278,0.0,0.0,6,2022-12-01,0.0,1.447,0.0,0,8.51,90,2.09,0.0,4
10279,0.0,0.0,7,2022-12-01,0.0,0.3,0.0,0,7.54,90,2.05,0.0,8
10280,1.0,1.0,8,2022-12-01,0.103,0.0,0.209,1,8.67,75,1.99,0.0,6
10281,53.0,31.0,9,2022-12-01,0.259,0.0,0.459,2,8.6,87,2.56,0.0,11
10282,169.0,53.0,10,2022-12-01,0.0,0.0,0.396,3,12.88,65,2.04,0.0,5
10283,276.0,64.0,11,2022-12-01,0.578,0.0,0.848,2,13.37,65,1.74,0.0,1
10284,349.0,68.0,12,2022-12-01,0.0,0.0,0.429,3,14.57,64,2.56,0.0,0
10285,372.0,69.0,13,2022-12-01,0.0,0.0,0.27,3,14.59,56,3.56,0.0,0
10286,343.0,66.0,14,2022-12-01,0.0,0.0,0.315,3,15.23,47,3.63,0.0,0
10287,265.0,60.0,15,2022-12-01,0.015,0.0,0.269,2,14.66,45,2.77,0.0,0
10288,150.0,48.0,16,2022-12-01,0.891,0.0,0.006,0,14.54,45,1.26,0.0,0
10289,36.0,20.0,17,2022-12-01,0.553,0.0,0.0,0,13.23,63,2.16,0.0,0
10290,0.0,0.0,18,2022-12-01,0.754,0.0,0.0,0,11.8,68,2.31,0.0,0
10291,0.0,0.0,19,2022-12-01,0.451,0.0,0.0,0,9.73,77,2.44,0.0,0
10292,0.0,0.0,20,2022-12-01,0.735,0.0,0.0,0,9.07,83,2.16,0.0,0
10293,0.0,0.0,21,2022-12-01,0.361,0.0,0.0,0,8.73,85,2.07,0.0,0
10294,0.0,0.0,22,2022-12-01,0.0,0.358,0.0,0,8.57,84,2.08,0.0,0
10295,0.0,0.0,23,2022-12-01,0.0,0.396,0.0,0,7.63,81,2.17,0.0,0
10296,0.0,0.0,0,2022-12-02,0.0,0.461,0.0,0,7.03,81,2.32,0.0,0
10297,0.0,0.0,1,2022-12-02,0.0,0.501,0.0,0,8.54,80,2.48,0.0,0
10298,0.0,0.0,2,2022-12-02,0.0,0.342,0.0,0,7.47,80,2.61,0.0,0
10299,0.0,0.0,3,2022-12-02,0.0,0.29,0.0,0,7.94,79,2.91,0.0,0
10300,0.0,0.0,4,2022-12-02,0.0,0.311,0.0,0,7.3,79,3.08,0.0,0
10301,0.0,0.0,5,2022-12-02,0.0,0.315,0.0,0,6.11,81,3.06,0.0,0
10302,0.0,0.0,6,2022-12-02,0.0,0.321,0.0,0,7.69,82,3.09,0.0,3
10303,0.0,0.0,7,2022-12-02,0.0,1.166,0.0,0,7.84,82,3.22,0.0,5
10304,1.0,1.0,8,2022-12-02,0.195,0.0,0.173,2,7.25,82,3.32,0.0,4
10305,58.0,30.0,9,2022-12-02,0.0,0.0,0.3,3,8.48,67,3.87,0.0,1
10306,182.0,52.0,10,2022-12-02,0.0,0.0,0.317,3,10.12,62,3.78,0.0,0
10307,295.0,61.0,11,2022-12-02,0.0,0.0,0.289,3,10.44,60,4.23,0.0,0
10308,367.0,66.0,12,2022-12-02,0.0,0.0,0.306,3,11.28,59,4.25,0.0,0
10309,386.0,67.0,13,2022-12-02,0.0,0.0,0.344,3,12.38,57,4.18,0.0,0
10310,352.0,66.0,14,2022-12-02,0.016,0.0,0.377,2,12.42,57,3.71,0.0,0
10311,269.0,60.0,15,2022-12-02,0.056,0.0,0.299,2,12.43,60,3.16,0.0,0
10312,151.0,48.0,16,2022-12-02,0.335,0.0,0.009,0,11.91,62,2.02,0.0,0
10313,35.0,20.0,17,2022-12-02,0.356,0.0,0.0,0,11.28,65,2.47,0.0,0
10314,0.0,0.0,18,2022-12-02,0.602,0.0,0.0,0,9.91,77,2.45,0.0,0
10315,0.0,0.0,19,2022-12-02,0.797,0.0,0.0,0,8.41,78,2.25,0.0,0
10316,0.0,0.0,20,2022-12-02,1.146,0.0,0.0,0,8.62,80,2.42,0.0,0
10317,0.0,0.0,21,2022-12-02,0.558,0.0,0.0,0,8.02,80,2.74,0.0,0
10318,0.0,0.0,22,2022-12-02,0.0,0.555,0.0,0,7.15,83,2.96,0.0,0
10319,0.0,0.0,23,2022-12-02,0.0,0.609,0.0,0,7.15,84,2.84,0.0,0
10320,0.0,0.0,0,2022-12-03,0.0,0.436,0.0,0,7.28,85,2.77,0.0,0
10321,0.0,0.0,1,2022-12-03,0.0,0.309,0.0,0,6.79,87,2.91,0.0,0
10322,0.0,0.0,2,2022-12-03,0.0,0.31,0.0,0,6.68,87,3.06,0.0,0
10323,0.0,0.0,3,2022-12-03,0.0,0.311,0.0,0,6.75,87,3.08,0.0,0
10324,0.0,0.0,4,2022-12-03,0.0,0.324,0.0,0,6.62,88,3.02,0.0,0
10325,0.0,0.0,5,2022-12-03,0.0,0.862,0.0,0,6.82,87,3.04,0.0,0
10326,0.0,0.0,6,2022-12-03,0.0,0.318,0.0,0,5.99,89,3.08,0.0,0
10327,0.0,0.0,7,2022-12-03,0.0,0.31,0.0,0,5.84,88,2.99,0.0,0
10328,0.0,2.0,8,2022-12-03,0.118,0.0,0.192,1,5.23,89,2.89,0.0,0
10329,53.0,29.0,9,2022-12-03,0.0,0.0,0.344,2,7.07,85,3.2,0.0,0
10330,173.0,51.0,10,2022-12-03,0.0,0.0,0.305,3,10.41,67,2.51,0.0,0
10331,283.0,61.0,11,2022-12-03,0.0,0.0,0.312,3,11.79,65,1.77,0.0,0
10332,352.0,67.0,12,2022-12-03,0.032,0.0,0.504,3,12.91,60,1.1,0.0,0
10333,371.0,68.0,13,2022-12-03,0.0,0.0,0.318,3,13.44,61,0.61,0.0,0
10334,338.0,66.0,14,2022-12-03,0.0,0.0,0.316,3,12.47,65,0.17,0.0,0
10335,260.0,59.0,15,2022-12-03,0.177,0.0,0.266,2,12.97,63,0.58,0.0,0
10336,145.0,47.0,16,2022-12-03,1.319,0.0,0.012,0,12.9,63,0.44,0.0,0
10337,32.0,20.0,17,2022-12-03,0.79,0.0,0.0,0,11.21,67,0.63,0.0,0
10338,0.0,0.0,18,2022-12-03,0.443,0.0,0.0,0,8.61,70,1.1,0.0,0
10339,0.0,0.0,19,2022-12-03,0.493,0.0,0.0,0,10.0,73,1.61,0.0,0
10340,0.0,0.0,20,2022-12-03,0.485,0.0,0.0,0,9.29,75,1.94,0.0,0
10341,0.0,0.0,21,2022-12-03,0.536,0.0,0.0,0,8.89,74,1.88,0.0,0
10342,0.0,0.0,22,2022-12-03,0.0,0.53,0.0,0,8.88,72,2.22,0.0,4
10343,0.0,0.0,23,2022-12-03,0.0,0.41,0.0,0,7.54,89,2.44,0.0,4
10344,0.0,0.0,0,2022-12-04,0.0,0.302,0.0,0,7.31,89,2.7,0.0,9
10345,0.0,0.0,1,2022-12-04,0.0,0.306,0.0,0,8.44,71,2.77,0.0,20
10346,0.0,0.0,2,2022-12-04,0.0,0.314,0.0,0,8.48,72,2.78,0.0,29
10347,0.0,0.0,3,2022-12-04,0.0,0.289,0.0,0,8.48,72,2.77,0.0,71
10348,0.0,0.0,4,2022-12-04,0.0,0.354,0.0,0,8.47,73,2.72,0.0,78
10349,0.0,0.0,5,2022-12-04,0.0,0.321,0.0,0,8.47,73,2.43,0.0,91
10350,0.0,0.0,6,2022-12-04,0.0,0.319,0.0,0,8.39,74,2.38,0.0,95
10351,0.0,0.0,7,2022-12-04,0.0,1.051,0.0,0,8.43,76,2.39,0.16,95
10352,0.0,1.0,8,2022-12-04,0.417,0.0,0.0,0,7.38,88,2.34,0.34,97
10353,0.0,29.0,9,2022-12-04,1.999,0.0,0.018,0,7.38,89,2.71,0.0,99
10354,0.0,35.0,10,2022-12-04,1.109,0.0,0.039,0,7.98,89,2.64,0.0,99
10355,0.0,94.0,11,2022-12-04,2.022,0.0,0.098,0,10.69,87,2.45,0.0,97
10356,71.0,113.0,12,2022-12-04,3.187,0.0,0.096,0,10.7,84,2.37,0.11,84
10357,39.0,157.0,13,2022-12-04,0.342,0.0,0.106,0,11.28,84,2.32,0.14,91
10358,67.0,113.0,14,2022-12-04,0.189,0.0,0.132,0,11.82,86,2.27,0.0,71
10359,74.0,107.0,15,2022-12-04,0.287,0.0,0.138,0,11.86,85,2.0,0.0,60
10360,61.0,57.0,16,2022-12-04,0.508,0.0,0.029,0,11.31,89,1.58,0.0,50
10361,10.0,16.0,17,2022-12-04,0.763,0.0,0.0,0,11.29,91,1.71,0.0,57
10362,0.0,0.0,18,2022-12-04,0.539,0.0,0.0,0,10.69,88,1.57,0.0,49
10363,0.0,0.0,19,2022-12-04,0.73,0.0,0.0,0,10.15,91,1.98,0.1,44
10364,0.0,0.0,20,2022-12-04,0.829,0.0,0.0,0,10.13,89,2.41,0.0,30
10365,0.0,0.0,21,2022-12-04,0.472,0.0,0.0,0,9.54,86,2.6,0.0,29
10366,0.0,0.0,22,2022-12-04,0.0,0.468,0.0,0,9.04,86,3.24,0.0,24
10367,0.0,0.0,23,2022-12-04,0.0,0.868,0.0,0,9.03,85,3.64,0.0,22
10368,0.0,0.0,0,2022-12-05,0.0,0.478,0.0,0,9.58,84,3.63,0.0,27
10369,0.0,0.0,1,2022-12-05,0.0,0.312,0.0,0,9.58,83,3.9,0.0,65
10370,0.0,0.0,2,2022-12-05,0.0,0.307,0.0,0,10.14,83,3.92,0.0,93
10371,0.0,0.0,3,2022-12-05,0.0,0.291,0.0,0,9.82,87,3.93,0.0,98
10372,0.0,0.0,4,2022-12-05,0.0,0.298,0.0,0,9.82,87,4.17,0.13,99
10373,0.0,0.0,5,2022-12-05,0.0,0.306,0.0,0,9.92,89,3.98,0.86,100
10374,0.0,0.0,6,2022-12-05,0.0,0.301,0.0,0,10.68,82,4.16,1.86,98
10375,0.0,0.0,7,2022-12-05,0.0,1.375,0.0,0,10.69,83,4.17,0.25,94
10376,0.0,0.0,8,2022-12-05,0.611,0.0,0.005,0,10.7,81,4.32,0.43,86
10377,5.0,26.0,9,2022-12-05,0.893,0.0,0.063,0,10.7,83,4.84,0.37,96
10378,4.0,41.0,10,2022-12-05,0.22,0.0,0.125,0,10.69,82,5.23,0.0,96
10379,0.0,83.0,11,2022-12-05,0.184,0.0,0.152,0,11.26,79,4.84,0.0,99
10380,211.0,113.0,12,2022-12-05,0.104,0.0,0.241,1,11.94,74,4.84,0.0,95
10381,296.0,112.0,13,2022-12-05,0.134,0.0,0.197,0,11.77,82,4.85,0.0,95
10382,132.0,138.0,14,2022-12-05,0.059,0.0,0.259,2,12.34,82,4.32,0.0,98
10383,80.0,111.0,15,2022-12-05,0.195,0.0,0.142,0,12.98,72,3.55,0.0,89
10384,39.0,77.0,16,2022-12-05,0.302,0.0,0.031,0,12.95,74,3.16,0.0,81
10385,13.0,20.0,17,2022-12-05,0.737,0.0,0.0,0,11.85,81,2.34,0.14,84
10386,0.0,0.0,18,2022-12-05,1.195,0.0,0.0,0,11.83,82,2.15,0.11,93
10387,0.0,0.0,19,2022-12-05,1.105,0.0,0.0,0,11.73,81,1.98,0.0,100
10388,0.0,0.0,20,2022-12-05,0.419,0.0,0.0,0,11.9,83,1.86,0.0,98
10389,0.0,0.0,21,2022-12-05,0.552,0.0,0.0,0,11.44,84,1.85,0.0,98
10390,0.0,0.0,22,2022-12-05,0.0,0.437,0.0,0,10.57,84,1.82,0.0,93
10391,0.0,0.0,23,2022-12-05,0.0,0.444,0.0,0,11.73,84,1.72,0.0,87
10392,0.0,0.0,0,2022-12-06,0.0,0.421,0.0,0,11.62,85,1.79,0.0,83
10393,0.0,0.0,1,2022-12-06,0.0,0.317,0.0,0,11.11,85,1.61,0.0,78
10394,0.0,0.0,2,2022-12-06,0.0,0.288,0.0,0,11.1,86,1.42,0.0,82
10395,0.0,0.0,3,2022-12-06,0.0,0.305,0.0,0,11.66,85,1.43,0.0,82
10396,0.0,0.0,4,2022-12-06,0.0,0.306,0.0,0,11.62,85,1.26,0.0,88
10397,0.0,0.0,5,2022-12-06,0.0,0.313,0.0,0,11.76,85,1.38,0.0,85
10398,0.0,0.0,6,2022-12-06,0.0,0.291,0.0,0,12.26,85,1.38,0.0,89
10399,0.0,0.0,7,2022-12-06,0.0,0.834,0.0,0,11.76,86,1.31,0.0,100
10400,0.0,1.0,8,2022-12-06,0.856,0.0,0.014,0,12.28,86,0.92,0.0,98
10401,3.0,27.0,9,2022-12-06,0.34,0.0,0.07,0,12.31,87,0.64,0.0,100
10402,0.0,65.0,10,2022-12-06,1.956,0.0,0.178,0,12.86,87,1.07,0.0,100
10403,0.0,80.0,11,2022-12-06,2.087,0.0,0.234,0,13.99,84,1.01,0.0,99
10404,5.0,135.0,12,2022-12-06,0.543,0.0,0.328,1,13.7,81,0.81,0.0,99
10405,74.0,158.0,13,2022-12-06,0.048,0.0,0.339,2,15.17,82,0.73,0.0,94
10406,101.0,144.0,14,2022-12-06,0.056,0.0,0.251,2,15.12,80,1.03,0.0,89
10407,90.0,93.0,15,2022-12-06,0.146,0.0,0.142,0,14.33,78,1.42,0.0,79
10408,54.0,56.0,16,2022-12-06,0.276,0.0,0.024,0,15.55,80,0.95,0.0,73
10409,15.0,16.0,17,2022-12-06,0.507,0.0,0.0,0,13.98,85,0.9,0.0,71
